Hour,Minute,Traffic,Sources,UDP,TCP
12,54,2510613,128166,97161,2313505
12,55,2580263,127265,95669,2385167
12,56,2516754,128558,97681,2319281
12,57,2661584,129096,99910,2468948
12,58,2552273,128212,101537,2349253
12,59,2506058,128003,97972,2307989
13,0,2551373,126833,95656,2351598
13,1,2505178,127197,97490,2304542
13,2,2575828,127754,98475,2375614
13,3,2671793,127421,95164,2482953
13,4,2385728,126782,96589,2189201
13,5,1950879,125590,93246,1760238
13,6,1973308,125263,93068,1784248
13,7,1982981,125150,90812,1797446
13,8,2005253,126757,94204,1817394
13,9,1961470,127624,96848,1772391
13,10,1955534,127857,94750,1766888
13,11,1969144,126063,93814,1776189
13,12,1939220,125105,93484,1753693
13,13,1947965,124493,91968,1763589
13,14,1982544,125224,93446,1795977
13,15,2012395,125890,93841,1823634
13,16,2021456,126369,94701,1834825
13,17,2001635,126446,92443,1813011
13,18,2008511,125710,93011,1813842
13,19,1987873,125279,91572,1796651
13,20,1906852,126459,93623,1712347
13,21,1951441,126730,94104,1752551
13,22,1942581,126289,93533,1747380
13,23,1975408,125616,93042,1776783
13,24,1973478,126923,91570,1771986
13,25,1948379,127001,93710,1744929
13,26,1973243,125214,92919,1769926
13,27,1952283,125548,92219,1751067
13,28,1985522,124703,93278,1788641
13,29,1987625,124605,92256,1786749
13,30,2047257,124787,91572,1827813
13,31,2043403,124604,91587,1837249
13,32,2006317,124311,90278,1802063
13,33,2023138,124785,91898,1819115
13,34,2020257,125509,92052,1818510
13,35,1996608,126049,92807,1788330
13,36,1942161,125754,94252,1732978
13,37,1943686,126563,90887,1732412
13,38,1939667,125901,91651,1728879
13,39,1921279,126186,91699,1709508
13,40,1991673,126484,93633,1785657
13,41,2137963,125190,91967,1934596
13,42,2182898,124423,90898,1976618
13,43,2080336,124700,91096,1871987
13,44,2080532,125182,91614,1868557
13,45,2067233,124810,89977,1861994
13,46,2077140,126058,93690,1866836
13,47,2086776,125673,91443,1874890
13,48,2087800,124322,91069,1871218
13,49,2082521,123706,90866,1869061
13,50,2080372,123042,89791,1866056
13,51,2040939,122913,89134,1824954
13,52,2070448,123626,89090,1853714
13,53,2068914,124101,89949,1852825
13,54,2051513,123111,89865,1835677
13,55,2050611,122757,89382,1840143
13,56,2039485,122303,87905,1833734
13,57,2003678,122302,86933,1794059
13,58,2069439,123036,88263,1860875
13,59,2058974,123024,90993,1852016
14,0,2058742,122933,88918,1850854
14,1,2082183,122932,88480,1876479
14,2,2076451,121914,86864,1871940
14,3,2060377,122667,89181,1852773
14,4,2055367,122734,86881,1851221
14,5,2008081,123192,87596,1806950
14,6,2018742,123593,85000,1817052
14,7,2031237,122500,83385,1830096
14,8,2049580,122590,83254,1861790
14,9,2064326,122100,81165,1869463
14,10,2083004,121892,83169,1882827
14,11,2091359,120990,81918,1895732
14,12,2045215,121472,83236,1847039
14,13,2047590,121420,81538,1848184
14,14,2036449,120940,81079,1841896
14,15,2066842,121726,80482,1874052
14,16,2063662,121336,80150,1871583
14,17,2070411,121641,79865,1871975
14,18,2077763,121931,80630,1881727
14,19,2043458,121562,79267,1851020
14,20,2071087,121284,79219,1875373
14,21,2041151,120967,81134,1843211
14,22,2090306,120686,80411,1896938
14,23,2067431,121802,81688,1875961
14,24,2050917,121233,82292,1857428
14,25,2056544,120961,83361,1860918
14,26,1989194,120962,79274,1794215
14,27,1985255,119884,76606,1796590
14,28,1963223,120382,79007,1773287
14,29,2021640,119716,76617,1833378
14,30,1942865,119664,76927,1752098
14,31,1950055,120280,79081,1761363
14,32,1979940,119255,76792,1793836
14,33,1911221,118657,74940,1721617
14,34,1876546,119402,76392,1688272
14,35,1907771,120318,79212,1711119
14,36,1904909,120544,83315,1703426
14,37,1916634,120126,84574,1715099
14,38,1895561,119736,84089,1694019
14,39,1905180,120328,83897,1704113
14,40,1918173,120279,83993,1717584
14,41,1898628,119901,85226,1696556
14,42,1916952,118677,84523,1715530
14,43,1911444,118864,84103,1706733
14,44,1921671,118617,83989,1718696
14,45,1900449,118819,81969,1703222
14,46,1888039,118984,82982,1698937
14,47,1874252,117856,81614,1684542
14,48,1925543,118413,81788,1726789
14,49,1952061,118059,82314,1751044
14,50,1956678,117284,82447,1762336
14,51,1961246,117004,81436,1773873
14,52,1921203,117053,82971,1723181
14,53,1913386,117858,84105,1723396
14,54,1934601,118224,83257,1749953
14,55,2029723,118637,83505,1833966
14,56,1889752,118191,84874,1700441
14,57,1913758,117697,81438,1732407
14,58,1945945,117500,79600,1763230
14,59,2035595,117596,79656,1850485
15,0,2078313,117074,82045,1890400
15,1,2068802,117147,79701,1886121
15,2,2181330,116420,80423,1996979
15,3,2047175,116615,83353,1861719
15,4,2056019,116128,81229,1877635
15,5,2037140,116346,82998,1854524
15,6,2047386,115600,81733,1863581
15,7,1984079,114750,72744,1805669
15,8,2002325,115055,67851,1825997
15,9,2048587,115002,68361,1870835
15,10,2053222,113985,67856,1882530
15,11,2090300,113901,67265,1915503
15,12,2184961,114402,66607,2011913
15,13,2199670,114049,69315,2015778
15,14,2147370,113951,67636,1971247
15,15,2147641,113355,66664,1969745
15,16,2102589,112646,66055,1929494
15,17,2068626,113380,66337,1895599
15,18,2106925,113472,66052,1936785
15,19,1992050,113604,68421,1825583
15,20,2005148,113456,65718,1827139
15,21,1932946,112461,65322,1760708
15,22,1920010,114098,68302,1751137
15,23,1969907,118798,78930,1783969
15,24,1980692,119390,85711,1784738
15,25,1985323,119027,85959,1790637
15,26,1952504,118355,87368,1758003
15,27,1937051,118712,85854,1750607
15,28,1957488,118649,86700,1769096
15,29,1923804,119088,87387,1735152
15,30,1979673,118749,85681,1800538
15,31,1996214,119163,87492,1813832
15,32,1935237,119519,89157,1749173
15,33,1994331,119306,89373,1806309
15,34,1967728,118744,87648,1784593
15,35,1990323,119163,89774,1804645
15,36,1954974,118556,85561,1773334
15,37,1918066,118246,87946,1734104
15,38,1940682,118496,87216,1757876
15,39,1966215,118755,90212,1780636
15,40,1980251,119013,88146,1797486
15,41,1974772,118831,87588,1782178
15,42,1960774,119012,89072,1765273
15,43,1936295,118759,87940,1730483
15,44,1924953,118168,88783,1720198
15,45,1913878,118721,89460,1727960
15,46,1959602,117995,89411,1772073
15,47,1941444,118385,96091,1746024
15,48,2061527,118750,98940,1863364
15,49,3270783,118926,89751,3076860
15,50,2780242,118405,88842,2582022
15,51,2027118,118127,89557,1823885
15,52,2036757,118451,90308,1846460
15,53,2009239,118234,89444,1807506
15,54,2044941,117786,88631,1829413
15,55,2030582,117254,87438,1846567
15,56,2039729,117585,88008,1849533
15,57,2052836,117885,88705,1844837
15,58,2082752,117992,89207,1870473
15,59,2040808,118315,90119,1836697
16,0,2029325,117822,88964,1827487
16,1,1983665,117800,89927,1787315
16,2,2010758,117551,88643,1824469
16,3,2046969,117925,89733,1858016
16,4,2946533,117464,87315,2760239
16,5,3086592,117188,89182,2898355
16,6,2027868,117851,89859,1836736
16,7,2038503,117893,88985,1850148
16,8,1997020,117486,90348,1811759
16,9,2023344,117390,92442,1833751
16,10,1986586,117269,88746,1802118
16,11,2002882,117663,91146,1817510
16,12,2021949,117412,91139,1836694
16,13,2026017,117172,91965,1841815
16,14,2068811,116483,137734,1838443
16,15,2081618,116581,149550,1839599
16,16,2041155,116383,151310,1796103
16,17,2066518,116245,149744,1822966
16,18,2047019,116496,150157,1798058
16,19,2056822,116070,151655,1807372
16,20,2013782,116387,100699,1816748
16,21,1984009,116304,90310,1801289
16,22,2024803,115980,92152,1840422
16,23,2013230,115419,89953,1826123
16,24,1959540,115818,90229,1775254
16,25,1929023,116157,91332,1732463
16,26,2074547,116027,91824,1878979
16,27,1984451,116581,90593,1791622
16,28,1982426,116385,91341,1779452
16,29,1975141,116519,92218,1759819
16,30,1986618,116710,92644,1776797
16,31,2655337,116803,94865,2431968
16,32,3033530,116345,92457,2811457
16,33,3087801,115918,91537,2870098
16,34,3156880,115809,93287,2937223
16,35,3132597,115757,93183,2932658
16,36,3232842,115848,92914,3037813
16,37,3271809,116039,95548,3046269
16,38,3211264,115660,91607,3000196
16,39,3163889,115513,94836,2966689
16,40,3122112,115553,91520,2931907
16,41,3120187,115227,89142,2933214
16,42,3148946,115534,91979,2956759
16,43,3164032,115213,92416,2970236
16,44,3087916,114909,93064,2895922
16,45,3120115,114534,91177,2929899
16,46,2554412,114932,92367,2360674
16,47,2043595,114681,93244,1853142
16,48,2026857,114635,90921,1836526
16,49,2046781,114679,90582,1857655
16,50,2021479,114215,91561,1828025
16,51,2001695,114521,93398,1806139
16,52,2049471,113799,91036,1856157
16,53,2072486,114113,90467,1879846
16,54,2086121,114916,93441,1892024
16,55,2017519,114840,90843,1834197
16,56,2013826,113972,90984,1829602
16,57,2086030,114099,91798,1905625
16,58,2099031,113547,88982,1922937
16,59,2077770,114074,91630,1898244
17,0,2052717,113582,88838,1875969
17,1,2056307,114004,90039,1877364
17,2,2031722,113585,91267,1850610
17,3,1993691,113727,89293,1814433
17,4,1973468,113537,89026,1793827
17,5,2062198,113650,89688,1879034
17,6,2073685,112788,88306,1895727
17,7,2065522,112644,86676,1888023
17,8,2011799,112512,86170,1835227
17,9,2006652,112752,85789,1829652
17,10,2051787,112773,85387,1876811
17,11,2027687,112806,86295,1852822
17,12,2032983,112392,86568,1876834
17,13,2018763,112674,88514,1860425
17,14,2002817,112955,90024,1843454
17,15,2043101,112929,88266,1884089
17,16,2053082,113105,89297,1890583
17,17,2099191,112863,89606,1915112
17,18,2193623,112656,89345,2006689
17,19,2064355,112335,88064,1894241
17,20,1984458,112283,87633,1824231
17,21,2001143,112563,88004,1837691
17,22,1976132,112595,91405,1808807
17,23,1984429,112281,92825,1816117
17,24,1997782,112758,93231,1830420
17,25,2000454,112367,90489,1836811
17,26,2015755,112637,90235,1852184
17,27,1915227,112335,90714,1751548
17,28,1920254,111903,90551,1755925
17,29,1893987,112020,88886,1732334
17,30,1926874,112396,91240,1763019
17,31,1925435,112090,88585,1762769
17,32,2059323,111929,88655,1897761
17,33,1990204,111498,89000,1828564
17,34,1999412,111348,90983,1835725
17,35,1940381,110396,88186,1779893
17,36,1904957,111293,88354,1743183
17,37,1972470,111366,86789,1808897
17,38,1907431,111211,86449,1745311
17,39,1902177,110756,87462,1737414
17,40,1911124,111107,86351,1744970
17,41,1922379,110923,87500,1755395
17,42,1921178,110612,87025,1757433
17,43,1935002,110873,86482,1771676
17,44,1923713,110973,86518,1759999
17,45,1907060,110582,87727,1742988
17,46,1945958,110833,90936,1777738
17,47,2037012,110513,87200,1873623
17,48,2016047,110598,88496,1853608
17,49,2034212,110468,89610,1871864
17,50,2003850,110012,89393,1841967
17,51,2066886,109966,88038,1906412
17,52,2031986,110108,88144,1870970
17,53,1965726,110097,89297,1803817
17,54,1948497,109877,89901,1786031
17,55,1954477,110377,88959,1792328
17,56,1990083,109502,86817,1831125
17,57,1891983,109966,87735,1731780
17,58,1880844,109670,85605,1722343
17,59,1910469,108973,85598,1752919
18,0,1923443,109123,85830,1764840
18,1,1915136,108840,84405,1756304
18,2,1929541,108323,81320,1772882
18,3,1960131,108532,84775,1798345
18,4,1994352,108547,81606,1836604
18,5,1980984,108295,83262,1822389
18,6,1913321,108652,84490,1752665
18,7,1935614,108301,84393,1776691
18,8,2030714,107959,81921,1874123
18,9,1940161,108143,83019,1782265
18,10,1940336,108197,82825,1783191
18,11,1944897,108603,85102,1773998
18,12,1951014,108652,83886,1770390
18,13,1937902,107998,83937,1781656
18,14,1943051,108754,85797,1785248
18,15,1922306,108184,84210,1762432
18,16,1897557,108622,85599,1731128
18,17,1932192,108561,86975,1767328
18,18,1921118,108404,85972,1751773
18,19,1943578,108192,86566,1753683
18,20,1916081,107922,85981,1751138
18,21,1933990,107970,85764,1769914
18,22,1949387,107679,85743,1774002
18,23,1961979,107931,84670,1770895
18,24,1939004,108024,85369,1750110
18,25,2412434,108162,86146,2226012
18,26,2929868,108001,86724,2743238
18,27,2881641,107969,86194,2695463
18,28,2870245,107233,87651,2682104
18,29,2868137,107526,88970,2679470
18,30,2851192,107608,87715,2678884
18,31,2850049,107346,85813,2685789
18,32,2850452,107064,87621,2675621
18,33,2847184,107135,87819,2684642
18,34,2502955,106771,86722,2339577
18,35,2374555,107069,86145,2209247
18,36,2379526,107245,89026,2206808
18,37,2065660,107342,90311,1896694
18,38,1911452,106684,86493,1749861
18,39,1979082,106373,84799,1820553
18,40,1979430,107159,89541,1815303
18,41,1921633,106829,88434,1758713
18,42,2014394,106677,87821,1851849
18,43,1949024,106509,87737,1785756
18,44,1965722,106235,87045,1802932
18,45,1931012,106421,87751,1771165
18,46,1867338,106361,89026,1705206
18,47,1826702,105984,87091,1668278
18,48,1836519,105305,84782,1679876
18,49,1819750,105716,85794,1659256
18,50,1867355,105684,87694,1705009
18,51,1922485,105455,87278,1760476
18,52,1993847,105195,86686,1832869
18,53,1951119,104946,85537,1790684
18,54,1891150,105273,87287,1729989
18,55,1995862,105091,85364,1836845
18,56,1993760,105133,87474,1831385
18,57,2039605,105239,87661,1876990
18,58,2080139,104939,88447,1916178
18,59,2806087,104883,87540,2643982
19,0,4649084,104450,87137,4487000
19,1,4670139,104024,84714,4511335
19,2,4776664,104118,86250,4615857
19,3,4781374,104162,87852,4620013
19,4,4852586,104208,91324,4687093
19,5,4553418,103977,88885,4391942
19,6,2017285,103761,91756,1855179
19,7,2006486,103561,90051,1844422
19,8,2153745,103336,91760,1992240
19,9,2114663,102883,89053,1954006
19,10,2030208,103341,89673,1868495
19,11,2022962,102469,90115,1860691
19,12,2076606,101941,89768,1912442
19,13,1982178,101953,89779,1811989
19,14,2037336,102345,89911,1862357
19,15,2120416,102712,86472,1945396
19,16,2128126,102633,86383,1952127
19,17,2043647,101884,84812,1873393
19,18,2193186,102253,85576,2028966
19,19,2081542,101328,83888,1921440
19,20,2086850,101660,86352,1926687
19,21,2198696,101426,84386,2040836
19,22,2137743,101095,86387,1979218
19,23,2092629,101421,86282,1933594
19,24,2033505,101163,86357,1875137
19,25,2038700,101024,84802,1882091
19,26,2029494,100611,85381,1871949
19,27,2033418,100311,85152,1875831
19,28,2053144,100436,85851,1895807
19,29,2049253,99998,84471,1893382
19,30,2063013,100163,86471,1904115
19,31,2133988,100176,83792,1978666
19,32,2185256,99989,84363,2030010
19,33,2236909,99525,86259,2079215
19,34,2257632,99175,88390,2097630
19,35,2267629,99435,86479,2109414
19,36,2198837,99000,86164,2040068
19,37,2003240,98850,85545,1844633
19,38,2108342,98768,84715,1950593
19,39,1983181,98959,86322,1824107
19,40,1974825,98127,84744,1821894
19,41,1989006,97720,84459,1835574
19,42,2035157,97194,83801,1882596
19,43,1944234,97477,83707,1792231
19,44,1964442,97277,82248,1812910
19,45,1931295,97618,85460,1777382
19,46,1892338,96931,83849,1741103
19,47,1917240,96814,85217,1763692
19,48,1866624,96620,85087,1709128
19,49,1896298,97304,86837,1737498
19,50,1839808,97026,84144,1683770
19,51,1859541,96902,84549,1703388
19,52,1924595,96620,83187,1769256
19,53,1869696,97015,85676,1704823
19,54,2448573,96658,85385,2290042
19,55,2541348,96634,85502,2381671
19,56,2553723,96365,87707,2393082
19,57,2509478,96330,87127,2350156
19,58,2513041,95889,85269,2353526
19,59,2553887,95589,85334,2384219
20,0,2490368,95183,84833,2333028
20,1,3054662,95008,82337,2899310
20,2,3601204,94974,84896,3437092
20,3,2655370,94611,85859,2480586
20,4,2456588,94615,82575,2284836
20,5,2334690,94237,83953,2165052
20,6,2412538,94280,84460,2245044
20,7,2941822,94372,84122,2785501
20,8,2400489,94213,84203,2242474
20,9,2813327,93628,82036,2656086
20,10,2587005,93383,80785,2432201
20,11,3028756,93441,80357,2873116
20,12,2619352,93050,82563,2464229
20,13,2581268,92641,80028,2429653
20,14,2418794,92510,79228,2268171
20,15,2744690,92140,77283,2595420
20,16,2399687,92472,80558,2246659
20,17,2424947,91734,79696,2275860
20,18,2453113,91216,78580,2304101
20,19,2416497,90910,78872,2263205
20,20,2460533,90967,79106,2305929
20,21,2307809,90930,79632,2153794
20,22,1821892,90669,79844,1668725
20,23,1811788,90454,78505,1660581
20,24,1835375,90295,77294,1684735
20,25,1833350,90221,77996,1681618
20,26,1799445,90279,79696,1644957
20,27,1817090,89845,76503,1663683
20,28,1905967,89686,76926,1749105
20,29,1821485,89476,78260,1664338
20,30,1777561,89506,81588,1619675
20,31,1817042,88897,78290,1661824
20,32,1818748,89575,78009,1662737
20,33,1803349,89263,77970,1645542
20,34,1830911,89196,78077,1674179
20,35,1876695,89225,79374,1700627
20,36,1739484,89173,78813,1582374
20,37,1742443,88576,79734,1588177
20,38,1731279,88984,81301,1576446
20,39,1754180,88934,81957,1596977
20,40,1730415,89435,82205,1575177
20,41,1728159,88872,80538,1569460
20,42,1740669,88694,79768,1577322
20,43,1747402,88711,81689,1584371
20,44,1846699,88819,83282,1690532
20,45,1779185,88330,80298,1631064
20,46,1746977,87614,78625,1600368
20,47,1752872,87936,78872,1590609
20,48,1693503,87842,79559,1544350
20,49,1733006,87446,81091,1582790
20,50,1717220,87354,81557,1563743
20,51,1742587,87452,82669,1587626
20,52,1787359,87542,82285,1630714
20,53,1748010,87513,81156,1592756
20,54,1761435,87523,80708,1607417
20,55,1764790,87041,82019,1609980
20,56,1787039,86867,83053,1627920
20,57,1805612,86911,84895,1649355
20,58,1786718,86879,80616,1634406
20,59,1833922,86466,81885,1682392
21,0,1779481,86133,81640,1626834
21,1,1754047,86275,80540,1601066
21,2,1710572,85699,81192,1556903
21,3,1716756,85724,79221,1565618
21,4,1701324,85629,79993,1551888
21,5,1708133,85235,77605,1559358
21,6,1723923,85037,78607,1571043
21,7,1742072,84741,78220,1590544
21,8,1726231,85092,78958,1573699
21,9,1707301,85305,78049,1555302
21,10,1701431,85440,80340,1547174
21,11,1713958,84747,79307,1560305
21,12,1718549,84435,76624,1567924
21,13,1704603,84196,77820,1553636
21,14,1699690,83978,77249,1549241
21,15,1738330,84020,76876,1588396
21,16,1731936,83880,76998,1582156
21,17,1737921,83782,77858,1587100
21,18,1742809,83553,77423,1591751
21,19,1726336,83321,78651,1573362
21,20,1759054,83411,77626,1609137
21,21,1795360,82992,79181,1643443
21,22,1839349,82713,80258,1686500
21,23,1772822,82885,79248,1621469
21,24,1812910,82671,78743,1662122
21,25,1777693,82577,79334,1627056
21,26,1693862,82712,78312,1543886
21,27,1698728,82600,80949,1546476
21,28,1706314,82218,82399,1551567
21,29,1681342,82302,84442,1525232
21,30,1657048,82877,84449,1500763
21,31,1618048,82866,84228,1459193
21,32,1629818,82338,82821,1472745
21,33,1679066,82554,83340,1521658
21,34,1662775,82575,83703,1507323
21,35,1730012,82424,83872,1574981
21,36,1722716,83540,89217,1561092
21,37,1788383,83938,96951,1617482
21,38,1719666,84015,96651,1550078
21,39,1717978,83893,97175,1551023
21,40,1726426,83519,97192,1561245
21,41,1716317,83472,97252,1554109
21,42,1705585,83201,95924,1544672
21,43,1707300,83312,98258,1544989
21,44,1696031,83663,100152,1530866
21,45,1700480,83278,98505,1537363
21,46,1692749,83372,97805,1531013
21,47,1671775,83573,98442,1509286
21,48,1665338,83180,95837,1506124
21,49,1629354,83654,96471,1468605
21,50,1671175,83829,97178,1509597
21,51,1669696,83591,98214,1507159
21,52,1672860,83404,101227,1507368
21,53,1806960,83454,104029,1639263
21,54,1699766,83919,121577,1503891
21,55,1740994,82648,96018,1556467
21,56,1701042,81522,90314,1513926
21,57,1686665,81813,93851,1503733
21,58,1707446,81926,92779,1524757
21,59,1821973,82074,93165,1637805
22,0,1933110,82086,93317,1720954
22,1,1889795,81492,95842,1671395
22,2,1925576,82284,95252,1712729
22,3,1808728,81951,97183,1591410
22,4,1872753,82194,97496,1648650
22,5,1990686,81826,97964,1772865
22,6,1982231,82039,100341,1762807
22,7,1958127,82382,98387,1733998
22,8,1743666,82294,99690,1544593
22,9,1730468,82501,98145,1524140
22,10,1702417,82444,98321,1503812
22,11,1710940,82300,97259,1525210
22,12,1735517,82330,98162,1540188
22,13,1666545,82496,99450,1496283
22,14,1659366,82419,100027,1487978
22,15,1685359,82909,100063,1515642
22,16,1774512,82861,99507,1577013
22,17,1862942,82651,99374,1692811
22,18,1922231,83123,101690,1750790
22,19,1800357,83081,99594,1630180
22,20,1826880,82762,99395,1657324
22,21,1827184,83375,103209,1653673
22,22,1757589,83060,101071,1587243
22,23,1754242,83486,103300,1581308
22,24,1700129,83109,103489,1526596
22,25,1664700,82320,100715,1494326
22,26,1699767,81747,96216,1532280
22,27,1772277,81463,97221,1603826
22,28,1987446,80794,95445,1821383
22,29,1992504,81364,95304,1826817
22,30,2004912,81744,96211,1838682
22,31,2014327,80855,93221,1850388
22,32,2030603,81468,93251,1864909
22,33,2024878,81028,94949,1856958
22,34,2041413,81128,92696,1878283
22,35,2233835,80971,92785,2072392
22,36,2056369,80709,92913,1886778
22,37,1851290,81130,92572,1691900
22,38,1830756,81012,92173,1672027
22,39,1835111,81540,94002,1669875
22,40,1826612,81809,96446,1654582
22,41,1809846,81879,97577,1628596
22,42,1770516,82000,97149,1602490
22,43,1686652,81800,101701,1515366
22,44,1695896,82051,100293,1527007
22,45,1621385,82620,104281,1446818
22,46,1656920,83044,103685,1481025
22,47,1670946,83142,105318,1494127
22,48,1649914,82999,102967,1477959
22,49,1648531,82735,101184,1476833
22,50,1610079,82876,103690,1438170
22,51,2021597,82657,106709,1846167
22,52,2430012,82973,106318,2255460
22,53,2588342,83930,106615,2412839
22,54,2387913,83606,108359,2210859
22,55,2548494,82744,104806,2375330
22,56,2602386,83461,106291,2426545
22,57,2551725,83176,103569,2379738
22,58,2418325,83184,101517,2247356
22,59,2557709,83034,103693,2369203
23,0,2458840,82874,100232,2233055
23,1,2645042,82635,97355,2416820
23,2,2475776,82483,97350,2247707
23,3,2638230,81535,93713,2416483
23,4,2484376,82224,95848,2259424
23,5,2625423,82538,99739,2393737
23,6,2506893,81839,95757,2282226
23,7,2639661,81852,97483,2423569
23,8,2515048,83016,100481,2294127
23,9,2326807,82533,97089,2110495
23,10,1669592,82238,94621,1456675
23,11,1682504,81958,94308,1497331
23,12,1660672,82240,97674,1485836
23,13,1610996,81898,96946,1433168
23,14,1602442,81870,96373,1421661
23,15,1633065,82135,96402,1420235
23,16,1604935,82157,96990,1426368
23,17,1649505,81979,97214,1424135
23,18,1660917,82273,103831,1452527
23,19,1675453,82277,157715,1436160
23,20,1713285,82321,153711,1455520
23,21,1770690,82021,161910,1481777
23,22,1826850,82377,157898,1549371
23,23,1695332,82678,157463,1467487
23,24,1691873,82539,145213,1476350
23,25,1638471,82924,97997,1471093
23,26,1666586,82492,104547,1491417
23,27,1714185,82089,106709,1538167
23,28,1713105,82853,108567,1535973
23,29,1637786,83410,106654,1462086
23,30,1621610,82319,104892,1448187
23,31,1609455,82939,107668,1430259
23,32,1608100,83287,104295,1433721
23,33,1638612,83408,96990,1471738
23,34,1657318,83116,94557,1493953
23,35,1664159,83635,97343,1497955
23,36,1630427,83310,95233,1466937
23,37,1700713,83629,96085,1536765
23,38,1733000,84370,99376,1565638
23,39,1670964,84557,99173,1503544
23,40,1682493,84682,100162,1513631
23,41,1666414,85373,99961,1495691
23,42,1677057,84853,98483,1510832
23,43,1708988,85658,99450,1541603
23,44,1644665,85213,99216,1477918
23,45,1741189,86157,101338,1572100
23,46,1647127,86489,104812,1473237
23,47,1640043,86818,104000,1468179
23,48,1664478,88002,104571,1492708
23,49,1671186,88651,108448,1494269
23,50,1703683,88885,107490,1526504
23,51,1819531,88699,110789,1638554
23,52,1821902,89321,107846,1643448
23,53,1804888,89981,111007,1622848
23,54,1795200,90021,109224,1615797
23,55,2513263,90715,112641,2331285
23,56,2942867,90927,110103,2764048
23,57,1857380,91864,110279,1678665
23,58,1790443,92147,110763,1610286
23,59,1798945,92018,109060,1621327
